Orbital Forcing (Laskar et al 2004)
Downloaded from http://www.imcce.fr/Equipes/ASD/insola/earth/online/
20 Myr-ago to present
Reference: A&A 428, 261-285 (2004), DOI: 10.1051/0004-6361:20041335,
Laskar, J., Robutel, P., Joutel, F., Gastineau, M., Correia, A.C.M., Levrard, B. : 2004,
A long term numerical solution for the insolation quantities of the Earth.
Time (1000 Julian Years)   Ecc  Prec  Obl
   -4802.000       0.010616      -0.007064       0.412754
   -4801.000       0.011282      -0.004830       0.414811
   -4800.000       0.011918      -0.001876       0.416605
   -4799.000       0.012500       0.001583       0.418085
   -4798.000       0.013137       0.005241       0.419214
   -4797.000       0.013781       0.008806       0.419954
   -4796.000       0.014330       0.011919       0.420288
   -4795.000       0.014962       0.014251       0.420205
   -4794.000       0.015547       0.015544       0.419702
   -4793.000       0.016126       0.015563       0.418793
   -4792.000       0.016693       0.014237       0.417499
   -4791.000       0.017226       0.011548       0.415849
   -4790.000       0.017835       0.007681       0.413889
   -4789.000       0.018295       0.002881       0.411669
   -4788.000       0.018828      -0.002488       0.409244
   -4787.000       0.019341      -0.007925       0.406684
   -4786.000       0.019767      -0.012963       0.404061
   -4785.000       0.020220      -0.017109       0.401444
   -4784.000       0.020639      -0.019891       0.398916
